id,kode_sumber,entitas_parent,entitas_child,kategori,tahun,periode,nilai,created_at
621,s20102ptadhkmp2013,Dikurangi Impor Barang dan Jasa,Barang migas,nan,2013,Triwulan I,82544.85,2026-07-09 11:56:13.319
622,s20102ptadhkmp2013,Dikurangi Impor Barang dan Jasa,Barang migas,nan,2013,Triwulan II,80379.86,2026-07-09 11:56:13.319
623,s20102ptadhkmp2013,Dikurangi Impor Barang dan Jasa,Barang migas,nan,2013,Triwulan III,80651.71,2026-07-09 11:56:13.319
624,s20102ptadhkmp2013,Dikurangi Impor Barang dan Jasa,Barang migas,nan,2013,Triwulan IV,83259.07,2026-07-09 11:56:13.319
625,s20102ptadhkmp2013,Dikurangi Impor Barang dan Jasa,Barang migas,nan,2013,Tahunan,326835.49,2026-07-09 11:56:13.319
626,s20102ptadhkmp2013,Dikurangi Impor Barang dan Jasa,Jasa,nan,2013,Triwulan I,66804.37,2026-07-09 11:56:13.319
627,s20102ptadhkmp2013,Dikurangi Impor Barang dan Jasa,Jasa,nan,2013,Triwulan II,72416.59,2026-07-09 11:56:13.319
628,s20102ptadhkmp2013,Dikurangi Impor Barang dan Jasa,Jasa,nan,2013,Triwulan III,67237.28,2026-07-09 11:56:13.319
629,s20102ptadhkmp2013,Dikurangi Impor Barang dan Jasa,Jasa,nan,2013,Triwulan IV,74344.92,2026-07-09 11:56:13.319
630,s20102ptadhkmp2013,Dikurangi Impor Barang dan Jasa,Jasa,nan,2013,Tahunan,280803.16,2026-07-09 11:56:13.319
631,s20102ptadhkmp2013,Diskrepansi Statistik,,nan,2013,Triwulan I,19595.15,2026-07-09 11:56:13.319
632,s20102ptadhkmp2013,Diskrepansi Statistik,,nan,2013,Triwulan II,19408.07,2026-07-09 11:56:13.319
633,s20102ptadhkmp2013,Diskrepansi Statistik,,nan,2013,Triwulan III,79650.63,2026-07-09 11:56:13.319
634,s20102ptadhkmp2013,Diskrepansi Statistik,,nan,2013,Triwulan IV,-61077.98,2026-07-09 11:56:13.319
635,s20102ptadhkmp2013,Diskrepansi Statistik,,nan,2013,Tahunan,57575.86,2026-07-09 11:56:13.319
636,s20102ptadhkmp2013,PRODUK DOMESTIK BRUTO,,nan,2013,Triwulan I,1958395.5,2026-07-09 11:56:13.319
637,s20102ptadhkmp2013,PRODUK DOMESTIK BRUTO,,nan,2013,Triwulan II,2036816.6,2026-07-09 11:56:13.319
638,s20102ptadhkmp2013,PRODUK DOMESTIK BRUTO,,nan,2013,Triwulan III,2103598.1,2026-07-09 11:56:13.319
639,s20102ptadhkmp2013,PRODUK DOMESTIK BRUTO,,nan,2013,Triwulan IV,2057687.6,2026-07-09 11:56:13.319
640,s20102ptadhkmp2013,PRODUK DOMESTIK BRUTO,,nan,2013,Tahunan,8156497.8,2026-07-09 11:56:13.319
641,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,,nan,2014,Triwulan I,1131854.55,2026-07-09 11:56:13.319
642,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,,nan,2014,Triwulan II,1146012.15,2026-07-09 11:56:13.319
643,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,,nan,2014,Triwulan III,1186520,2026-07-09 11:56:13.319
644,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,,nan,2014,Triwulan IV,1186631.74,2026-07-09 11:56:13.319
645,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,,nan,2014,Tahunan,4651018.44,2026-07-09 11:56:13.319
646,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,"Makanan dan Minuman, Selain Restoran",nan,2014,Triwulan I,410973.46,2026-07-09 11:56:13.319
647,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,"Makanan dan Minuman, Selain Restoran",nan,2014,Triwulan II,415635.89,2026-07-09 11:56:13.319
648,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,"Makanan dan Minuman, Selain Restoran",nan,2014,Triwulan III,430515.82,2026-07-09 11:56:13.319
649,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,"Makanan dan Minuman, Selain Restoran",nan,2014,Triwulan IV,428059.38,2026-07-09 11:56:13.319
650,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,"Makanan dan Minuman, Selain Restoran",nan,2014,Tahunan,1685184.55,2026-07-09 11:56:13.319
651,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,"Pakaian, Alas Kaki dan Jasa Perawatannya",nan,2014,Triwulan I,46471.1,2026-07-09 11:56:13.319
652,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,"Pakaian, Alas Kaki dan Jasa Perawatannya",nan,2014,Triwulan II,47122.05,2026-07-09 11:56:13.319
653,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,"Pakaian, Alas Kaki dan Jasa Perawatannya",nan,2014,Triwulan III,48586.21,2026-07-09 11:56:13.319
654,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,"Pakaian, Alas Kaki dan Jasa Perawatannya",nan,2014,Triwulan IV,48189.81,2026-07-09 11:56:13.319
655,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,"Pakaian, Alas Kaki dan Jasa Perawatannya",nan,2014,Tahunan,190369.18,2026-07-09 11:56:13.319
656,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,Perumahan dan Perlengkapan Rumahtangga,nan,2014,Triwulan I,155560.17,2026-07-09 11:56:13.319
657,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,Perumahan dan Perlengkapan Rumahtangga,nan,2014,Triwulan II,156887.17,2026-07-09 11:56:13.319
658,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,Perumahan dan Perlengkapan Rumahtangga,nan,2014,Triwulan III,161304.18,2026-07-09 11:56:13.319
659,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,Perumahan dan Perlengkapan Rumahtangga,nan,2014,Triwulan IV,162472.98,2026-07-09 11:56:13.319
660,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,Perumahan dan Perlengkapan Rumahtangga,nan,2014,Tahunan,636224.51,2026-07-09 11:56:13.319
661,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,Kesehatan dan Pendidikan,nan,2014,Triwulan I,76980.09,2026-07-09 11:56:13.319
662,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,Kesehatan dan Pendidikan,nan,2014,Triwulan II,78309.55,2026-07-09 11:56:13.319
663,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,Kesehatan dan Pendidikan,nan,2014,Triwulan III,81226.71,2026-07-09 11:56:13.319
664,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,Kesehatan dan Pendidikan,nan,2014,Triwulan IV,81637.88,2026-07-09 11:56:13.319
665,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,Kesehatan dan Pendidikan,nan,2014,Tahunan,318154.23,2026-07-09 11:56:13.319
666,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,Transportasi dan Komunikasi,nan,2014,Triwulan I,278595.95,2026-07-09 11:56:13.319
667,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,Transportasi dan Komunikasi,nan,2014,Triwulan II,282935.51,2026-07-09 11:56:13.319
668,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,Transportasi dan Komunikasi,nan,2014,Triwulan III,293299.91,2026-07-09 11:56:13.319
669,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,Transportasi dan Komunikasi,nan,2014,Triwulan IV,293468.33,2026-07-09 11:56:13.319
670,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,Transportasi dan Komunikasi,nan,2014,Tahunan,1148299.69,2026-07-09 11:56:13.319
671,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,Restoran dan Hotel,nan,2014,Triwulan I,103762.72,2026-07-09 11:56:13.319
672,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,Restoran dan Hotel,nan,2014,Triwulan II,105186.91,2026-07-09 11:56:13.319
673,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,Restoran dan Hotel,nan,2014,Triwulan III,110302.1,2026-07-09 11:56:13.319
674,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,Restoran dan Hotel,nan,2014,Triwulan IV,110998.29,2026-07-09 11:56:13.319
675,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,Restoran dan Hotel,nan,2014,Tahunan,430250.02,2026-07-09 11:56:13.319
676,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,Lainnya,nan,2014,Triwulan I,59511.07,2026-07-09 11:56:13.319
677,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,Lainnya,nan,2014,Triwulan II,59935.07,2026-07-09 11:56:13.319
678,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,Lainnya,nan,2014,Triwulan III,61285.07,2026-07-09 11:56:13.319
679,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,Lainnya,nan,2014,Triwulan IV,61805.07,2026-07-09 11:56:13.319
680,s20102ptadhkmp2014,Pengeluaran Konsumsi Rumahtangga,Lainnya,nan,2014,Tahunan,242536.27,2026-07-09 11:56:13.319
681,s20102ptadhkmp2014,Pengeluaran Konsumsi LNPRT,,nan,2014,Triwulan I,25682,2026-07-09 11:56:13.319
682,s20102ptadhkmp2014,Pengeluaran Konsumsi LNPRT,,nan,2014,Triwulan II,26228,2026-07-09 11:56:13.319
683,s20102ptadhkmp2014,Pengeluaran Konsumsi LNPRT,,nan,2014,Triwulan III,23627,2026-07-09 11:56:13.319
684,s20102ptadhkmp2014,Pengeluaran Konsumsi LNPRT,,nan,2014,Triwulan IV,23883,2026-07-09 11:56:13.319
685,s20102ptadhkmp2014,Pengeluaran Konsumsi LNPRT,,nan,2014,Tahunan,99420,2026-07-09 11:56:13.319
686,s20102ptadhkmp2014,Pengeluaran Konsumsi Pemerintah,,nan,2014,Triwulan I,130084.23,2026-07-09 11:56:13.319
687,s20102ptadhkmp2014,Pengeluaran Konsumsi Pemerintah,,nan,2014,Triwulan II,172068.01,2026-07-09 11:56:13.319
688,s20102ptadhkmp2014,Pengeluaran Konsumsi Pemerintah,,nan,2014,Triwulan III,180099.59,2026-07-09 11:56:13.319
689,s20102ptadhkmp2014,Pengeluaran Konsumsi Pemerintah,,nan,2014,Triwulan IV,254031.28,2026-07-09 11:56:13.319
690,s20102ptadhkmp2014,Pengeluaran Konsumsi Pemerintah,,nan,2014,Tahunan,736283.11,2026-07-09 11:56:13.319
691,s20102ptadhkmp2014,Pengeluaran Konsumsi Pemerintah,Konsumsi Kolektif,nan,2014,Triwulan I,80097.63,2026-07-09 11:56:13.319
692,s20102ptadhkmp2014,Pengeluaran Konsumsi Pemerintah,Konsumsi Kolektif,nan,2014,Triwulan II,110201.85,2026-07-09 11:56:13.319
693,s20102ptadhkmp2014,Pengeluaran Konsumsi Pemerintah,Konsumsi Kolektif,nan,2014,Triwulan III,110754.91,2026-07-09 11:56:13.319
694,s20102ptadhkmp2014,Pengeluaran Konsumsi Pemerintah,Konsumsi Kolektif,nan,2014,Triwulan IV,158541.83,2026-07-09 11:56:13.319
695,s20102ptadhkmp2014,Pengeluaran Konsumsi Pemerintah,Konsumsi Kolektif,nan,2014,Tahunan,459596.22,2026-07-09 11:56:13.319
696,s20102ptadhkmp2014,Pengeluaran Konsumsi Pemerintah,Konsumsi Individu,nan,2014,Triwulan I,49986.61,2026-07-09 11:56:13.319
697,s20102ptadhkmp2014,Pengeluaran Konsumsi Pemerintah,Konsumsi Individu,nan,2014,Triwulan II,61866.16,2026-07-09 11:56:13.319
698,s20102ptadhkmp2014,Pengeluaran Konsumsi Pemerintah,Konsumsi Individu,nan,2014,Triwulan III,69344.68,2026-07-09 11:56:13.319
699,s20102ptadhkmp2014,Pengeluaran Konsumsi Pemerintah,Konsumsi Individu,nan,2014,Triwulan IV,95489.44,2026-07-09 11:56:13.319
700,s20102ptadhkmp2014,Pengeluaran Konsumsi Pemerintah,Konsumsi Individu,nan,2014,Tahunan,276686.89,2026-07-09 11:56:13.319
701,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,,nan,2014,Triwulan I,662774.26,2026-07-09 11:56:13.319
702,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,,nan,2014,Triwulan II,685670.41,2026-07-09 11:56:13.319
703,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,,nan,2014,Triwulan III,703109.97,2026-07-09 11:56:13.319
704,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,,nan,2014,Triwulan IV,720916.13,2026-07-09 11:56:13.319
705,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,,nan,2014,Tahunan,2772470.77,2026-07-09 11:56:13.319
706,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,Bangunan,nan,2014,Triwulan I,482360.17,2026-07-09 11:56:13.319
707,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,Bangunan,nan,2014,Triwulan II,501895.76,2026-07-09 11:56:13.319
708,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,Bangunan,nan,2014,Triwulan III,517454.53,2026-07-09 11:56:13.319
709,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,Bangunan,nan,2014,Triwulan IV,538676.48,2026-07-09 11:56:13.319
710,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,Bangunan,nan,2014,Tahunan,2040386.95,2026-07-09 11:56:13.319
711,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,Mesin dan Perlengkapan,nan,2014,Triwulan I,74312.58,2026-07-09 11:56:13.319
712,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,Mesin dan Perlengkapan,nan,2014,Triwulan II,77542.86,2026-07-09 11:56:13.319
713,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,Mesin dan Perlengkapan,nan,2014,Triwulan III,74426.16,2026-07-09 11:56:13.319
714,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,Mesin dan Perlengkapan,nan,2014,Triwulan IV,73872.6,2026-07-09 11:56:13.319
715,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,Mesin dan Perlengkapan,nan,2014,Tahunan,300154.19,2026-07-09 11:56:13.319
716,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,Kendaraan,nan,2014,Triwulan I,37622.96,2026-07-09 11:56:13.319
717,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,Kendaraan,nan,2014,Triwulan II,40320.88,2026-07-09 11:56:13.319
718,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,Kendaraan,nan,2014,Triwulan III,38626.9,2026-07-09 11:56:13.319
719,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,Kendaraan,nan,2014,Triwulan IV,35519.73,2026-07-09 11:56:13.319
720,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,Kendaraan,nan,2014,Tahunan,152090.47,2026-07-09 11:56:13.319
721,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,Peralatan Lainnya,nan,2014,Triwulan I,9491.22,2026-07-09 11:56:13.319
722,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,Peralatan Lainnya,nan,2014,Triwulan II,9959.02,2026-07-09 11:56:13.319
723,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,Peralatan Lainnya,nan,2014,Triwulan III,10562.91,2026-07-09 11:56:13.319
724,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,Peralatan Lainnya,nan,2014,Triwulan IV,10899.96,2026-07-09 11:56:13.319
725,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,Peralatan Lainnya,nan,2014,Tahunan,40913.11,2026-07-09 11:56:13.319
726,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,CBR,nan,2014,Triwulan I,40229.04,2026-07-09 11:56:13.319
727,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,CBR,nan,2014,Triwulan II,34975.03,2026-07-09 11:56:13.319
728,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,CBR,nan,2014,Triwulan III,40655.85,2026-07-09 11:56:13.319
729,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,CBR,nan,2014,Triwulan IV,44444.4,2026-07-09 11:56:13.319
730,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,CBR,nan,2014,Tahunan,160304.33,2026-07-09 11:56:13.319
731,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,Produk Kekayaan Intelektual,nan,2014,Triwulan I,18758.29,2026-07-09 11:56:13.319
732,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,Produk Kekayaan Intelektual,nan,2014,Triwulan II,20976.85,2026-07-09 11:56:13.319
733,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,Produk Kekayaan Intelektual,nan,2014,Triwulan III,21383.62,2026-07-09 11:56:13.319
734,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,Produk Kekayaan Intelektual,nan,2014,Triwulan IV,17502.95,2026-07-09 11:56:13.319
735,s20102ptadhkmp2014,Pembentukan Modal Tetap Domestik Bruto,Produk Kekayaan Intelektual,nan,2014,Tahunan,78621.72,2026-07-09 11:56:13.319
736,s20102ptadhkmp2014,Perubahan Inventori,,nan,2014,Triwulan I,57527.38,2026-07-09 11:56:13.319
737,s20102ptadhkmp2014,Perubahan Inventori,,nan,2014,Triwulan II,74379.36,2026-07-09 11:56:13.319
738,s20102ptadhkmp2014,Perubahan Inventori,,nan,2014,Triwulan III,43563.84,2026-07-09 11:56:13.319
739,s20102ptadhkmp2014,Perubahan Inventori,,nan,2014,Triwulan IV,-11887.96,2026-07-09 11:56:13.319
740,s20102ptadhkmp2014,Perubahan Inventori,,nan,2014,Tahunan,163582.63,2026-07-09 11:56:13.319
741,s20102ptadhkmp2014,Ekspor Barang dan Jasa,,nan,2014,Triwulan I,501516.86,2026-07-09 11:56:13.319
742,s20102ptadhkmp2014,Ekspor Barang dan Jasa,,nan,2014,Triwulan II,506111.51,2026-07-09 11:56:13.319
743,s20102ptadhkmp2014,Ekspor Barang dan Jasa,,nan,2014,Triwulan III,509141.53,2026-07-09 11:56:13.319
744,s20102ptadhkmp2014,Ekspor Barang dan Jasa,,nan,2014,Triwulan IV,531117.21,2026-07-09 11:56:13.319
745,s20102ptadhkmp2014,Ekspor Barang dan Jasa,,nan,2014,Tahunan,2047887.1,2026-07-09 11:56:13.319
746,s20102ptadhkmp2014,Ekspor Barang dan Jasa,Barang,nan,2014,Triwulan I,451921.2,2026-07-09 11:56:13.319
747,s20102ptadhkmp2014,Ekspor Barang dan Jasa,Barang,nan,2014,Triwulan II,455636.07,2026-07-09 11:56:13.319
748,s20102ptadhkmp2014,Ekspor Barang dan Jasa,Barang,nan,2014,Triwulan III,458439.37,2026-07-09 11:56:13.319
749,s20102ptadhkmp2014,Ekspor Barang dan Jasa,Barang,nan,2014,Triwulan IV,476731.62,2026-07-09 11:56:13.319
750,s20102ptadhkmp2014,Ekspor Barang dan Jasa,Barang,nan,2014,Tahunan,1842728.26,2026-07-09 11:56:13.319
751,s20102ptadhkmp2014,Ekspor Barang dan Jasa,Barang Non-migas,nan,2014,Triwulan I,397493.25,2026-07-09 11:56:13.319
752,s20102ptadhkmp2014,Ekspor Barang dan Jasa,Barang Non-migas,nan,2014,Triwulan II,398850.49,2026-07-09 11:56:13.319
753,s20102ptadhkmp2014,Ekspor Barang dan Jasa,Barang Non-migas,nan,2014,Triwulan III,396448.21,2026-07-09 11:56:13.319
754,s20102ptadhkmp2014,Ekspor Barang dan Jasa,Barang Non-migas,nan,2014,Triwulan IV,415015.44,2026-07-09 11:56:13.319
755,s20102ptadhkmp2014,Ekspor Barang dan Jasa,Barang Non-migas,nan,2014,Tahunan,1607807.38,2026-07-09 11:56:13.319
756,s20102ptadhkmp2014,Ekspor Barang dan Jasa,Barang migas,nan,2014,Triwulan I,54427.95,2026-07-09 11:56:13.319
757,s20102ptadhkmp2014,Ekspor Barang dan Jasa,Barang migas,nan,2014,Triwulan II,56785.58,2026-07-09 11:56:13.319
758,s20102ptadhkmp2014,Ekspor Barang dan Jasa,Barang migas,nan,2014,Triwulan III,61991.16,2026-07-09 11:56:13.319
759,s20102ptadhkmp2014,Ekspor Barang dan Jasa,Barang migas,nan,2014,Triwulan IV,61716.18,2026-07-09 11:56:13.319
760,s20102ptadhkmp2014,Ekspor Barang dan Jasa,Barang migas,nan,2014,Tahunan,234920.88,2026-07-09 11:56:13.319
761,s20102ptadhkmp2014,Ekspor Barang dan Jasa,Jasa,nan,2014,Triwulan I,49595.66,2026-07-09 11:56:13.319
762,s20102ptadhkmp2014,Ekspor Barang dan Jasa,Jasa,nan,2014,Triwulan II,50475.44,2026-07-09 11:56:13.319
763,s20102ptadhkmp2014,Ekspor Barang dan Jasa,Jasa,nan,2014,Triwulan III,50702.16,2026-07-09 11:56:13.319
764,s20102ptadhkmp2014,Ekspor Barang dan Jasa,Jasa,nan,2014,Triwulan IV,54385.58,2026-07-09 11:56:13.319
765,s20102ptadhkmp2014,Ekspor Barang dan Jasa,Jasa,nan,2014,Tahunan,205158.84,2026-07-09 11:56:13.319
766,s20102ptadhkmp2014,Dikurangi Impor Barang dan Jasa,,nan,2014,Triwulan I,479140.28,2026-07-09 11:56:13.319
767,s20102ptadhkmp2014,Dikurangi Impor Barang dan Jasa,,nan,2014,Triwulan II,507999.08,2026-07-09 11:56:13.319
768,s20102ptadhkmp2014,Dikurangi Impor Barang dan Jasa,,nan,2014,Triwulan III,480780.65,2026-07-09 11:56:13.319
769,s20102ptadhkmp2014,Dikurangi Impor Barang dan Jasa,,nan,2014,Triwulan IV,519193.91,2026-07-09 11:56:13.319
770,s20102ptadhkmp2014,Dikurangi Impor Barang dan Jasa,,nan,2014,Tahunan,1987113.92,2026-07-09 11:56:13.319
771,s20102ptadhkmp2014,Dikurangi Impor Barang dan Jasa,Barang,nan,2014,Triwulan I,413339.92,2026-07-09 11:56:13.319
772,s20102ptadhkmp2014,Dikurangi Impor Barang dan Jasa,Barang,nan,2014,Triwulan II,437213.88,2026-07-09 11:56:13.319
773,s20102ptadhkmp2014,Dikurangi Impor Barang dan Jasa,Barang,nan,2014,Triwulan III,411425.1,2026-07-09 11:56:13.319
774,s20102ptadhkmp2014,Dikurangi Impor Barang dan Jasa,Barang,nan,2014,Triwulan IV,442465.42,2026-07-09 11:56:13.319
775,s20102ptadhkmp2014,Dikurangi Impor Barang dan Jasa,Barang,nan,2014,Tahunan,1704444.33,2026-07-09 11:56:13.319
776,s20102ptadhkmp2014,Dikurangi Impor Barang dan Jasa,Barang Non-migas,nan,2014,Triwulan I,335161.75,2026-07-09 11:56:13.319
777,s20102ptadhkmp2014,Dikurangi Impor Barang dan Jasa,Barang Non-migas,nan,2014,Triwulan II,361967.94,2026-07-09 11:56:13.319
778,s20102ptadhkmp2014,Dikurangi Impor Barang dan Jasa,Barang Non-migas,nan,2014,Triwulan III,330924.44,2026-07-09 11:56:13.319
779,s20102ptadhkmp2014,Dikurangi Impor Barang dan Jasa,Barang Non-migas,nan,2014,Triwulan IV,349849.65,2026-07-09 11:56:13.319
780,s20102ptadhkmp2014,Dikurangi Impor Barang dan Jasa,Barang Non-migas,nan,2014,Tahunan,1377903.78,2026-07-09 11:56:13.319
781,s20102ptadhkmp2014,Dikurangi Impor Barang dan Jasa,Barang migas,nan,2014,Triwulan I,78178.18,2026-07-09 11:56:13.319
782,s20102ptadhkmp2014,Dikurangi Impor Barang dan Jasa,Barang migas,nan,2014,Triwulan II,75245.94,2026-07-09 11:56:13.319
783,s20102ptadhkmp2014,Dikurangi Impor Barang dan Jasa,Barang migas,nan,2014,Triwulan III,80500.66,2026-07-09 11:56:13.319
784,s20102ptadhkmp2014,Dikurangi Impor Barang dan Jasa,Barang migas,nan,2014,Triwulan IV,92615.77,2026-07-09 11:56:13.319
785,s20102ptadhkmp2014,Dikurangi Impor Barang dan Jasa,Barang migas,nan,2014,Tahunan,326540.55,2026-07-09 11:56:13.319
786,s20102ptadhkmp2014,Dikurangi Impor Barang dan Jasa,Jasa,nan,2014,Triwulan I,65800.35,2026-07-09 11:56:13.319
787,s20102ptadhkmp2014,Dikurangi Impor Barang dan Jasa,Jasa,nan,2014,Triwulan II,70785.2,2026-07-09 11:56:13.319
788,s20102ptadhkmp2014,Dikurangi Impor Barang dan Jasa,Jasa,nan,2014,Triwulan III,69355.55,2026-07-09 11:56:13.319
789,s20102ptadhkmp2014,Dikurangi Impor Barang dan Jasa,Jasa,nan,2014,Triwulan IV,76728.49,2026-07-09 11:56:13.319
790,s20102ptadhkmp2014,Dikurangi Impor Barang dan Jasa,Jasa,nan,2014,Tahunan,282669.59,2026-07-09 11:56:13.319
791,s20102ptadhkmp2014,Diskrepansi Statistik,,nan,2014,Triwulan I,28285.9,2026-07-09 11:56:13.319
792,s20102ptadhkmp2014,Diskrepansi Statistik,,nan,2014,Triwulan II,34915.24,2026-07-09 11:56:13.319
793,s20102ptadhkmp2014,Diskrepansi Statistik,,nan,2014,Triwulan III,42062.32,2026-07-09 11:56:13.319
794,s20102ptadhkmp2014,Diskrepansi Statistik,,nan,2014,Triwulan IV,-23944.99,2026-07-09 11:56:13.319
795,s20102ptadhkmp2014,Diskrepansi Statistik,,nan,2014,Tahunan,81318.46,2026-07-09 11:56:13.319
796,s20102ptadhkmp2014,PRODUK DOMESTIK BRUTO,,nan,2014,Triwulan I,2058584.9,2026-07-09 11:56:13.319
797,s20102ptadhkmp2014,PRODUK DOMESTIK BRUTO,,nan,2014,Triwulan II,2137385.6,2026-07-09 11:56:13.319
798,s20102ptadhkmp2014,PRODUK DOMESTIK BRUTO,,nan,2014,Triwulan III,2207343.6,2026-07-09 11:56:13.319
799,s20102ptadhkmp2014,PRODUK DOMESTIK BRUTO,,nan,2014,Triwulan IV,2161552.5,2026-07-09 11:56:13.319
800,s20102ptadhkmp2014,PRODUK DOMESTIK BRUTO,,nan,2014,Tahunan,8564866.6,2026-07-09 11:56:13.319
801,s20102ptadhkmp2015,Pengeluaran Konsumsi Rumahtangga,,nan,2015,Triwulan I,1188361.91,2026-07-09 11:56:13.319
802,s20102ptadhkmp2015,Pengeluaran Konsumsi Rumahtangga,,nan,2015,Triwulan II,1202958.28,2026-07-09 11:56:13.319
803,s20102ptadhkmp2015,Pengeluaran Konsumsi Rumahtangga,,nan,2015,Triwulan III,1245315.92,2026-07-09 11:56:13.319
804,s20102ptadhkmp2015,Pengeluaran Konsumsi Rumahtangga,,nan,2015,Triwulan IV,1244994.55,2026-07-09 11:56:13.319
805,s20102ptadhkmp2015,Pengeluaran Konsumsi Rumahtangga,,nan,2015,Tahunan,4881630.67,2026-07-09 11:56:13.319
806,s20102ptadhkmp2015,Pengeluaran Konsumsi Rumahtangga,"Makanan dan Minuman, Selain Restoran",nan,2015,Triwulan I,433070,2026-07-09 11:56:13.319
807,s20102ptadhkmp2015,Pengeluaran Konsumsi Rumahtangga,"Makanan dan Minuman, Selain Restoran",nan,2015,Triwulan II,438593.71,2026-07-09 11:56:13.319
